10.000000, 0.300000, 0.400000, 49.300000
10.000000, 0.310000, 0.600000, 73.900000
10.000000, 0.320000, 0.700000, 70.600000
10.000000, 0.330000, 0.400000, 61.200000
10.000000, 0.340000, 0.700000, 62.700000
10.000000, 0.350000, 0.600000, 48.600000
10.000000, 0.360000, 0.600000, 64.700000
10.000000, 0.370000, 0.500000, 45.200000
10.000000, 0.380000, 0.700000, 58.700000
10.000000, 0.390000, 0.500000, 67.800000
1.000000, 0.300000, 0.500000, 49.300000
1.000000, 0.310000, 0.200000, 63.800000
1.000000, 0.320000, 0.400000, 51.900000
1.000000, 0.330000, 0.600000, 30.100000
1.000000, 0.340000, 0.700000, 44.600000
1.000000, 0.350000, 0.700000, 62.400000
1.000000, 0.360000, 0.400000, 61.300000
1.000000, 0.370000, 0.500000, 37.000000
1.000000, 0.380000, 0.700000, 58.800000
1.000000, 0.390000, 0.400000, 51.500000
2.000000, 0.300000, 0.500000, 50.800000
2.000000, 0.310000, 0.700000, 76.100000
2.000000, 0.320000, 0.300000, 51.200000
2.000000, 0.330000, 0.300000, 37.000000
2.000000, 0.340000, 0.600000, 58.700000
2.000000, 0.350000, 0.600000, 60.700000
2.000000, 0.360000, 0.400000, 29.900000
2.000000, 0.370000, 0.500000, 78.400000
2.000000, 0.380000, 0.700000, 70.900000
2.000000, 0.390000, 0.500000, 77.200000
3.000000, 0.300000, 0.400000, 57.000000
3.000000, 0.310000, 0.700000, 62.500000
3.000000, 0.320000, 0.200000, 81.700000
3.000000, 0.330000, 0.400000, 47.600000
3.000000, 0.340000, 0.500000, 72.800000
3.000000, 0.350000, 0.700000, 64.200000
3.000000, 0.360000, 0.500000, 52.200000
3.000000, 0.370000, 0.400000, 68.300000
3.000000, 0.380000, 0.200000, 29.900000
3.000000, 0.390000, 0.600000, 60.600000
4.000000, 0.300000, 0.500000, 57.600000
4.000000, 0.310000, 0.400000, 57.400000
4.000000, 0.320000, 0.600000, 34.600000
4.000000, 0.330000, 0.900000, 69.300000
4.000000, 0.340000, 0.400000, 63.300000
4.000000, 0.350000, 0.500000, 62.900000
4.000000, 0.360000, 0.800000, 84.000000
4.000000, 0.370000, 0.400000, 35.900000
4.000000, 0.380000, 0.700000, 53.000000
4.000000, 0.390000, 0.600000, 40.800000
5.000000, 0.300000, 0.500000, 53.600000
5.000000, 0.310000, 0.200000, 88.700000
5.000000, 0.320000, 0.700000, 73.300000
5.000000, 0.330000, 0.400000, 60.800000
5.000000, 0.340000, 0.300000, 47.500000
5.000000, 0.350000, 0.500000, 65.500000
5.000000, 0.360000, 0.200000, 59.300000
5.000000, 0.370000, 0.500000, 72.700000
5.000000, 0.380000, 0.400000, 47.900000
5.000000, 0.390000, 0.500000, 45.300000
6.000000, 0.300000, 0.500000, 52.900000
6.000000, 0.310000, 0.600000, 77.300000
6.000000, 0.320000, 0.500000, 63.600000
6.000000, 0.330000, 0.500000, 69.200000
6.000000, 0.340000, 0.600000, 48.200000
6.000000, 0.350000, 0.400000, 36.400000
6.000000, 0.360000, 0.400000, 34.700000
6.000000, 0.370000, 0.700000, 29.300000
6.000000, 0.380000, 0.500000, 76.600000
6.000000, 0.390000, 0.300000, 47.800000
7.000000, 0.300000, 0.400000, 43.500000
7.000000, 0.310000, 0.500000, 56.400000
7.000000, 0.320000, 0.600000, 28.500000
7.000000, 0.330000, 0.600000, 31.600000
7.000000, 0.340000, 0.500000, 52.300000
7.000000, 0.350000, 0.400000, 74.400000
7.000000, 0.360000, 0.700000, 55.700000
7.000000, 0.370000, 0.500000, 42.000000
7.000000, 0.380000, 0.200000, 88.900000
7.000000, 0.390000, 0.500000, 63.700000
8.000000, 0.300000, 0.600000, 36.900000
8.000000, 0.310000, 0.300000, 58.900000
8.000000, 0.320000, 0.700000, 59.600000
8.000000, 0.330000, 0.300000, 73.600000
8.000000, 0.340000, 0.600000, 38.900000
8.000000, 0.350000, 0.700000, 58.100000
8.000000, 0.360000, 0.500000, 44.000000
8.000000, 0.370000, 0.400000, 50.800000
8.000000, 0.380000, 0.500000, 50.500000
8.000000, 0.390000, 0.300000, 38.300000
9.000000, 0.300000, 0.800000, 37.200000
9.000000, 0.310000, 0.500000, 46.600000
9.000000, 0.320000, 0.600000, 44.300000
9.000000, 0.330000, 0.500000, 50.500000
9.000000, 0.340000, 0.400000, 33.900000
9.000000, 0.350000, 0.500000, 54.500000
9.000000, 0.360000, 0.400000, 76.500000
9.000000, 0.370000, 0.400000, 54.200000
9.000000, 0.380000, 0.700000, 45.100000
9.000000, 0.390000, 0.500000, 79.500000
0.001000, 100.000000, 0.200000, 6631.200000
0.001000, 10.000000, 0.600000, 40.400000
0.001000, 20.000000, 0.400000, 292.700000
0.001000, 30.000000, 0.600000, 682.300000
0.001000, 40.000000, 0.500000, 977.900000
0.001000, 50.000000, 0.400000, 1862.600000
0.001000, 60.000000, 0.600000, 2195.600000
0.001000, 70.000000, 0.500000, 2474.200000
0.001000, 80.000000, 0.400000, 2468.900000
0.001000, 90.000000, 0.300000, 4763.300000
0.002000, 100.000000, 0.200000, 4794.500000
0.002000, 10.000000, 0.500000, 61.400000
0.002000, 20.000000, 0.400000, 334.200000
0.002000, 30.000000, 0.600000, 600.100000
0.002000, 40.000000, 0.500000, 1339.900000
0.002000, 50.000000, 0.200000, 1137.200000
0.002000, 60.000000, 0.400000, 3097.000000
0.002000, 70.000000, 0.200000, 3308.600000
0.002000, 80.000000, 0.400000, 3225.600000
0.002000, 90.000000, 0.000000, 3017.700000
0.003000, 100.000000, 0.000000, 3819.800000
0.003000, 10.000000, 0.300000, 53.500000
0.003000, 20.000000, 0.400000, 170.400000
0.003000, 30.000000, 0.500000, 578.900000
0.003000, 40.000000, 0.600000, 799.600000
0.003000, 50.000000, 0.500000, 2036.800000
0.003000, 60.000000, 0.100000, 2754.400000
0.003000, 70.000000, 0.100000, 2108.700000
0.003000, 80.000000, 0.000000, 2906.200000
0.003000, 90.000000, 0.000000, 3291.000000
0.004000, 100.000000, 0.000000, 3566.800000
0.004000, 10.000000, 0.500000, 61.000000
0.004000, 20.000000, 0.700000, 254.600000
0.004000, 30.000000, 0.300000, 412.200000
0.004000, 40.000000, 0.200000, 725.400000
0.004000, 50.000000, 0.200000, 1292.000000
0.004000, 60.000000, 0.200000, 1659.500000
0.004000, 70.000000, 0.000000, 2571.700000
0.004000, 80.000000, 0.000000, 1817.900000
0.004000, 90.000000, 0.000000, 2780.300000
0.005000, 100.000000, 0.000000, 2343.500000
0.005000, 10.000000, 0.500000, 56.800000
0.005000, 20.000000, 0.400000, 338.500000
0.005000, 30.000000, 0.200000, 508.700000
0.005000, 40.000000, 0.300000, 1048.200000
0.005000, 50.000000, 0.200000, 1189.700000
0.005000, 60.000000, 0.100000, 2338.700000
0.005000, 70.000000, 0.000000, 1645.300000
0.005000, 80.000000, 0.000000, 2623.100000
0.005000, 90.000000, 0.000000, 2712.400000
0.006000, 100.000000, 0.000000, 2105.800000
0.006000, 10.000000, 0.400000, 60.800000
0.006000, 20.000000, 0.400000, 250.700000
0.006000, 30.000000, 0.300000, 535.900000
0.006000, 40.000000, 0.200000, 632.900000
0.006000, 50.000000, 0.200000, 1354.800000
0.006000, 60.000000, 0.100000, 1785.500000
0.006000, 70.000000, 0.000000, 1288.600000
0.006000, 80.000000, 0.000000, 1565.600000
0.006000, 90.000000, 0.000000, 2154.900000
0.007000, 100.000000, 0.000000, 2848.500000
0.007000, 10.000000, 0.600000, 42.000000
0.007000, 20.000000, 0.300000, 203.900000
0.007000, 30.000000, 0.400000, 634.600000
0.007000, 40.000000, 0.200000, 847.500000
0.007000, 50.000000, 0.100000, 1621.300000
0.007000, 60.000000, 0.000000, 1010.400000
0.007000, 70.000000, 0.000000, 1368.700000
0.007000, 80.000000, 0.000000, 1574.400000
0.007000, 90.000000, 0.000000, 1614.300000
0.008000, 100.000000, 0.000000, 1575.200000
0.008000, 10.000000, 0.500000, 49.000000
0.008000, 20.000000, 0.400000, 148.500000
0.008000, 30.000000, 0.500000, 540.400000
0.008000, 40.000000, 0.100000, 979.500000
0.008000, 50.000000, 0.100000, 1290.400000
0.008000, 60.000000, 0.000000, 1426.300000
0.008000, 70.000000, 0.000000, 1265.600000
0.008000, 80.000000, 0.000000, 1637.600000
0.008000, 90.000000, 0.000000, 2115.700000
0.009000, 100.000000, 0.000000, 1466.300000
0.009000, 10.000000, 0.600000, 77.700000
0.009000, 20.000000, 0.500000, 252.500000
0.009000, 30.000000, 0.200000, 598.100000
0.009000, 40.000000, 0.000000, 805.800000
0.009000, 50.000000, 0.100000, 1224.100000
0.009000, 60.000000, 0.100000, 1228.800000
0.009000, 70.000000, 0.000000, 1453.200000
0.009000, 80.000000, 0.000000, 1290.600000
0.009000, 90.000000, 0.000000, 1566.100000
